"","Corr","stdev","Levels","N","Bias","SD","RMSE","effect","eta2p","ES","Design"
"17297",0.7,1,3,20,0.0173642271623028,0.0604919598360761,0.0629348360588435,0.160221367162303,0.14285714,"pes","BN2"
"17298",0.9,1,3,20,0.0110933082635962,0.0526949920765776,0.0538500109394766,0.153950448263596,0.14285714,"pes","BN2"
"17299",0,5,4,20,0.0363180832597685,0.056287219863709,0.0669869710589231,0.0951416132597685,0.05882353,"pes","BN2"
"17300",0.1,5,4,20,0.0350411001457107,0.0582018961550066,0.0679362893854227,0.0938646301457107,0.05882353,"pes","BN2"
"17301",0.3,5,4,20,0.0314572843016292,0.0530657106547375,0.0616889810495023,0.0902808143016292,0.05882353,"pes","BN2"
"17302",0.5,5,4,20,0.0318247266640594,0.0548480376748546,0.0634123053044467,0.0906482566640594,0.05882353,"pes","BN2"
"17303",0.7,5,4,20,0.0341337092584783,0.0572371772448074,0.0666423631535965,0.0929572392584783,0.05882353,"pes","BN2"
"17304",0.9,5,4,20,0.0311223535607473,0.0534289788378178,0.0618324887968464,0.0899458835607473,0.05882353,"pes","BN2"
"17305",0,3,4,20,0.0351735364057461,0.0679485115981257,0.0765125995616864,0.129513156405746,0.09433962,"pes","BN2"
"17306",0.1,3,4,20,0.0350292680192153,0.0675736781063157,0.076113412686451,0.129368888019215,0.09433962,"pes","BN2"
"17307",0.3,3,4,20,0.0341146728496639,0.0657349169738123,0.0740600446475263,0.128454292849664,0.09433962,"pes","BN2"
"17308",0.5,3,4,20,0.0337925641114807,0.0607511619528407,0.0695171997986744,0.128132184111481,0.09433962,"pes","BN2"
"17309",0.7,3,4,20,0.0293926777666049,0.0598840345074944,0.0667085234073297,0.123732297766605,0.09433962,"pes","BN2"
"17310",0.9,3,4,20,0.0281428521611929,0.058993933625199,0.065362866616613,0.122482472161193,0.09433962,"pes","BN2"
"17311",0,1,4,20,0.0262765896495663,0.0800653487505222,0.0842669522063926,0.264371829649566,0.23809524,"pes","BN2"
"17312",0.1,1,4,20,0.0273572150716853,0.0821313344179878,0.0865677382733186,0.265452455071685,0.23809524,"pes","BN2"
"17313",0.3,1,4,20,0.0231933559412175,0.0708461781437283,0.0745460442772713,0.261288595941218,0.23809524,"pes","BN2"
"17314",0.5,1,4,20,0.0167418120439662,0.0677770746459829,0.0698141827860402,0.254837052043966,0.23809524,"pes","BN2"
"17315",0.7,1,4,20,0.0199376816322811,0.0657819796504634,0.0687370351092058,0.258032921632281,0.23809524,"pes","BN2"
"17316",0.9,1,4,20,0.0157326355481843,0.0640691581390625,0.0659725158375833,0.253827875548184,0.23809524,"pes","BN2"
"17317",0,5,5,20,0.0371133218406896,0.0589799724335663,0.0696852624757548,0.12802241184069,0.09090909,"pes","BN2"
"17318",0.1,5,5,20,0.0356763214519593,0.0564873939574491,0.0668103703660412,0.126585411451959,0.09090909,"pes","BN2"
"17319",0.3,5,5,20,0.0356859151105192,0.0583339660615256,0.0683837417354622,0.126595005110519,0.09090909,"pes","BN2"
"17320",0.5,5,5,20,0.0366113042162468,0.0606337072560598,0.0708296128185671,0.127520394216247,0.09090909,"pes","BN2"
"17321",0.7,5,5,20,0.0317433662226811,0.055630812961022,0.0640502041359079,0.122652456222681,0.09090909,"pes","BN2"
"17322",0.9,5,5,20,0.0318361613516566,0.0553592161197684,0.0638606606527363,0.122745251351657,0.09090909,"pes","BN2"
"17323",0,3,5,20,0.0366891340534961,0.0663979712499722,0.0758602869999023,0.179546274053496,0.14285714,"pes","BN2"
"17324",0.1,3,5,20,0.0356008619232029,0.0665337876235818,0.0754596996098901,0.178458001923203,0.14285714,"pes","BN2"
"17325",0.3,3,5,20,0.0344616037540569,0.0664280879593462,0.0748351054200918,0.177318743754057,0.14285714,"pes","BN2"
"17326",0.5,3,5,20,0.035915160804267,0.0621397795991171,0.0717722159628864,0.178772300804267,0.14285714,"pes","BN2"
"17327",0.7,3,5,20,0.0317516492206526,0.0635344276806822,0.0710266902575588,0.174608789220653,0.14285714,"pes","BN2"
"17328",0.9,3,5,20,0.0364514233912061,0.0604770077235027,0.0706128510289279,0.179308563391206,0.14285714,"pes","BN2"
"17329",0,1,5,20,0.024307312131859,0.0721177941819362,0.0761040186898414,0.357640642131859,0.33333333,"pes","BN2"
"17330",0.1,1,5,20,0.0259412516263506,0.0693682613550796,0.0740601392070544,0.359274581626351,0.33333333,"pes","BN2"
"17331",0.3,1,5,20,0.0229755827750662,0.0642011332553915,0.068188436813953,0.356308912775066,0.33333333,"pes","BN2"
"17332",0.5,1,5,20,0.0188078321259288,0.0643106104413381,0.0670043966066008,0.352141162125929,0.33333333,"pes","BN2"
"17333",0.7,1,5,20,0.0228940368833805,0.0665515943108804,0.0703793409328164,0.356227366883381,0.33333333,"pes","BN2"
"17334",0.9,1,5,20,0.0186683774247996,0.0708343121538779,0.0732530415340399,0.3520017074248,0.33333333,"pes","BN2"
"17335",0,5,6,20,0.0392219467760704,0.0598102364843194,0.0715236009804813,0.16649464677607,0.1272727,"pes","BN2"
"17336",0.1,5,6,20,0.035033376567501,0.0596710917298741,0.0691952069290595,0.162306076567501,0.1272727,"pes","BN2"
"17337",0.3,5,6,20,0.0382356254467391,0.0585400046605451,0.0699206350011208,0.165508325446739,0.1272727,"pes","BN2"
"17338",0.5,5,6,20,0.0365119940769813,0.0571575040499584,0.0678240811268279,0.163784694076981,0.1272727,"pes","BN2"
"17339",0.7,5,6,20,0.0335297367803383,0.0573289683686028,0.0664142594836909,0.160802436780338,0.1272727,"pes","BN2"
"17340",0.9,5,6,20,0.0321747921830639,0.0574342090477272,0.0658324055535067,0.159447492183064,0.1272727,"pes","BN2"
"17341",0,3,6,20,0.0359631539515902,0.0674011221362649,0.0763954167956002,0.23149385395159,0.1955307,"pes","BN2"
"17342",0.1,3,6,20,0.0369400529572884,0.0663969382143115,0.0759810563017018,0.232470752957288,0.1955307,"pes","BN2"
"17343",0.3,3,6,20,0.0362400416809162,0.0645035335034576,0.0739867991973312,0.231770741680916,0.1955307,"pes","BN2"
"17344",0.5,3,6,20,0.0348035639955836,0.0611080860214807,0.0703241512142406,0.230334263995584,0.1955307,"pes","BN2"
"17345",0.7,3,6,20,0.0334957491253906,0.0625720848476329,0.0709734528654938,0.229026449125391,0.1955307,"pes","BN2"
"17346",0.9,3,6,20,0.0273018295023424,0.0613938723075733,0.0671907542083997,0.222832529502342,0.1955307,"pes","BN2"
"17347",0,1,6,20,0.0204332304961853,0.0614985860245512,0.0648042667694756,0.442119930496185,0.4216867,"pes","BN2"
"17348",0.1,1,6,20,0.0188531602993972,0.0597102375317672,0.0626159254453276,0.440539860299397,0.4216867,"pes","BN2"
"17349",0.3,1,6,20,0.0163330198913074,0.0578180212040252,0.0600807050118335,0.438019719891307,0.4216867,"pes","BN2"
"17350",0.5,1,6,20,0.0172352276434261,0.0621321126080623,0.0644783102218231,0.438921927643426,0.4216867,"pes","BN2"
"17351",0.7,1,6,20,0.01688179395204,0.0647162117923853,0.0668818587944145,0.43856849395204,0.4216867,"pes","BN2"
"17352",0.9,1,6,20,0.0235067029867133,0.0722331957418741,0.0759618302332787,0.445193402986713,0.4216867,"pes","BN2"
"17353",0,5,3,26,0.0243284175307378,0.044909685116381,0.0510759406844593,0.0565864775307378,0.03225806,"pes","BN2"
"17354",0.1,5,3,26,0.0240253126416258,0.0459400767081625,0.0518430930354248,0.0562833726416258,0.03225806,"pes","BN2"
"17355",0.3,5,3,26,0.0254690911523032,0.0462439525570889,0.052793728341789,0.0577271511523032,0.03225806,"pes","BN2"
"17356",0.5,5,3,26,0.0223479140323956,0.0442651695228617,0.0495866362489636,0.0546059740323956,0.03225806,"pes","BN2"
"17357",0.7,5,3,26,0.0207888839781518,0.0418247709634444,0.0467064145830274,0.0530469439781518,0.03225806,"pes","BN2"
"17358",0.9,5,3,26,0.0204385330152491,0.0412300050815927,0.0460178981576037,0.0526965930152491,0.03225806,"pes","BN2"
"17359",0,3,3,26,0.0251802059867471,0.0545576300153773,0.0600880833978735,0.0778117859867471,0.05263158,"pes","BN2"
"17360",0.1,3,3,26,0.0228371032014433,0.0525140189561621,0.0572647838515219,0.0754686832014433,0.05263158,"pes","BN2"
"17361",0.3,3,3,26,0.0208807013593952,0.0510267762063684,0.0551337970692665,0.0735122813593952,0.05263158,"pes","BN2"
"17362",0.5,3,3,26,0.0221051650575382,0.0505814742536711,0.0552007595952792,0.0747367450575382,0.05263158,"pes","BN2"
"17363",0.7,3,3,26,0.0191032301018628,0.049927855609385,0.0534576857530918,0.0717348101018628,0.05263158,"pes","BN2"
"17364",0.9,3,3,26,0.0195862660281234,0.047450335671587,0.0513337722388557,0.0722178460281234,0.05263158,"pes","BN2"
"17365",0,1,3,26,0.0178250186691705,0.0743798042265043,0.0764858586101339,0.160682158669171,0.14285714,"pes","BN2"
"17366",0.1,1,3,26,0.0177984136955333,0.0703915108919232,0.0726068064008127,0.160655553695533,0.14285714,"pes","BN2"
"17367",0.3,1,3,26,0.0124979795528907,0.0623938075012326,0.0636332201558694,0.155355119552891,0.14285714,"pes","BN2"
"17368",0.5,1,3,26,0.0139471599905561,0.0579030519993258,0.0595591026010197,0.156804299990556,0.14285714,"pes","BN2"
"17369",0.7,1,3,26,0.0128468778026102,0.0525081070782839,0.0540568550529878,0.15570401780261,0.14285714,"pes","BN2"
"17370",0.9,1,3,26,0.00859872113459176,0.0448313166615586,0.0456484934993414,0.151455861134592,0.14285714,"pes","BN2"
"17371",0,5,4,26,0.0266636950281829,0.0486408650051265,0.055469688848982,0.0854872250281829,0.05882353,"pes","BN2"
"17372",0.1,5,4,26,0.0272262722286598,0.049060520731406,0.0561088637730779,0.0860498022286598,0.05882353,"pes","BN2"
"17373",0.3,5,4,26,0.0260696621065127,0.0474683572708306,0.0541559989690797,0.0848931921065127,0.05882353,"pes","BN2"
"17374",0.5,5,4,26,0.0242713725973535,0.0464752178274755,0.0524313398633953,0.0830949025973535,0.05882353,"pes","BN2"
"17375",0.7,5,4,26,0.022865845084279,0.0438288361088626,0.0494349445845323,0.081689375084279,0.05882353,"pes","BN2"
"17376",0.9,5,4,26,0.02298441484467,0.0456273297847124,0.0510894954862033,0.08180794484467,0.05882353,"pes","BN2"
"17377",0,3,4,26,0.0242714723393053,0.0539646659889584,0.0591716954701951,0.118611092339305,0.09433962,"pes","BN2"
"17378",0.1,3,4,26,0.0235317465635282,0.0577182518224657,0.0623308887291982,0.117871366563528,0.09433962,"pes","BN2"
"17379",0.3,3,4,26,0.0228075003844908,0.0557395700719753,0.0602252583688704,0.117147120384491,0.09433962,"pes","BN2"
"17380",0.5,3,4,26,0.0192654769278185,0.0532481042549132,0.0566261353793318,0.113605096927818,0.09433962,"pes","BN2"
"17381",0.7,3,4,26,0.0194492867675244,0.050595755085264,0.0542052136644937,0.113788906767524,0.09433962,"pes","BN2"
"17382",0.9,3,4,26,0.0179779242111566,0.0474869195451695,0.0507761094101497,0.112317544211157,0.09433962,"pes","BN2"
"17383",0,1,4,26,0.0166746751110586,0.0703904170940279,0.0723384794471834,0.254769915111059,0.23809524,"pes","BN2"
"17384",0.1,1,4,26,0.0155250933665515,0.0690493996234426,0.0707732160665178,0.253620333366552,0.23809524,"pes","BN2"
"17385",0.3,1,4,26,0.0153321273488372,0.0628687695545454,0.06471133064884,0.253427367348837,0.23809524,"pes","BN2"
"17386",0.5,1,4,26,0.0105896727014902,0.0581490091838175,0.0591054010813257,0.24868491270149,0.23809524,"pes","BN2"
"17387",0.7,1,4,26,0.00768112419273934,0.0564993355764028,0.0570190721551944,0.245776364192739,0.23809524,"pes","BN2"
"17388",0.9,1,4,26,0.0119502496901085,0.0549000124536708,0.0561855838722812,0.250045489690108,0.23809524,"pes","BN2"
"17389",0,5,5,26,0.0276781331917139,0.0516337059331896,0.0585842866763209,0.118587223191714,0.09090909,"pes","BN2"
"17390",0.1,5,5,26,0.0257502395927431,0.0494054722301085,0.0557133334612433,0.116659329592743,0.09090909,"pes","BN2"
"17391",0.3,5,5,26,0.022961164929399,0.04985071581158,0.0548845056627276,0.113870254929399,0.09090909,"pes","BN2"
"17392",0.5,5,5,26,0.0258027340410436,0.0500915004190606,0.056346601478932,0.116711824041044,0.09090909,"pes","BN2"
"17393",0.7,5,5,26,0.0229446603269946,0.0457992751573716,0.0512252968996939,0.113853750326995,0.09090909,"pes","BN2"
"17394",0.9,5,5,26,0.0190965907830117,0.0448379380243416,0.0487352076614896,0.110005680783012,0.09090909,"pes","BN2"
"17395",0,3,5,26,0.0279533392313059,0.0604219838576671,0.0665748098568569,0.170810479231306,0.14285714,"pes","BN2"
"17396",0.1,3,5,26,0.0263955384287117,0.0592546882877135,0.0648678852207754,0.169252678428712,0.14285714,"pes","BN2"
"17397",0.3,3,5,26,0.0268656353771502,0.0578778099047442,0.0638091156778378,0.16972277537715,0.14285714,"pes","BN2"
"17398",0.5,3,5,26,0.025500321909575,0.0569291564786569,0.0623794459326416,0.168357461909575,0.14285714,"pes","BN2"
"17399",0.7,3,5,26,0.0205876440501992,0.0502686125408299,0.0543211238315057,0.163444784050199,0.14285714,"pes","BN2"
"17400",0.9,3,5,26,0.0244306203029455,0.0515310787277674,0.0570290038772733,0.167287760302945,0.14285714,"pes","BN2"
"17401",0,1,5,26,0.0135421956536826,0.0624954615786998,0.0639458660200749,0.346875525653683,0.33333333,"pes","BN2"
"17402",0.1,1,5,26,0.0119117103677266,0.0624916868169823,0.0636168198286931,0.345245040367727,0.33333333,"pes","BN2"
"17403",0.3,1,5,26,0.00806083016640358,0.0568736244712579,0.057442024193697,0.341394160166404,0.33333333,"pes","BN2"
"17404",0.5,1,5,26,0.00885795685225449,0.0570367949765101,0.0577205282441945,0.342191286852254,0.33333333,"pes","BN2"
"17405",0.7,1,5,26,0.00991116260305624,0.0590554025175417,0.0598813135348005,0.343244492603056,0.33333333,"pes","BN2"
"17406",0.9,1,5,26,0.0107509597290269,0.0619389783440414,0.0628650950321304,0.344084289729027,0.33333333,"pes","BN2"
"17407",0,5,6,26,0.0252557499672892,0.0519154709215407,0.0577327379171954,0.152528449967289,0.1272727,"pes","BN2"
"17408",0.1,5,6,26,0.0281233064313786,0.0543729022367907,0.0612154626077825,0.155396006431379,0.1272727,"pes","BN2"
"17409",0.3,5,6,26,0.0279220943041473,0.0513057136591455,0.0584116392887918,0.155194794304147,0.1272727,"pes","BN2"
"17410",0.5,5,6,26,0.0246664308257158,0.0519697548481862,0.0575264133130199,0.151939130825716,0.1272727,"pes","BN2"
"17411",0.7,5,6,26,0.0245631936173165,0.0496041661807334,0.0553527215515876,0.151835893617316,0.1272727,"pes","BN2"
"17412",0.9,5,6,26,0.0225078523616725,0.0476064625144677,0.0526590798540599,0.149780552361672,0.1272727,"pes","BN2"
"17413",0,3,6,26,0.0259950283037426,0.0568393752261666,0.0625016485591648,0.221525728303743,0.1955307,"pes","BN2"
"17414",0.1,3,6,26,0.0239843605046106,0.0551772750082997,0.0601646177263402,0.219515060504611,0.1955307,"pes","BN2"
"17415",0.3,3,6,26,0.0261003642751868,0.053569566287458,0.0595896588975286,0.221631064275187,0.1955307,"pes","BN2"
"17416",0.5,3,6,26,0.0255411496217671,0.0534206388388311,0.0592124562735775,0.221071849621767,0.1955307,"pes","BN2"
"17417",0.7,3,6,26,0.0237668205889881,0.0526297842915553,0.0577473458739429,0.219297520588988,0.1955307,"pes","BN2"
"17418",0.9,3,6,26,0.0232518867523193,0.0521838195270786,0.0571296880612645,0.218782586752319,0.1955307,"pes","BN2"
"17419",0,1,6,26,0.0122588807523903,0.0557752032924297,0.0571065097831516,0.43394558075239,0.4216867,"pes","BN2"
"17420",0.1,1,6,26,0.0108810405364648,0.0532963548626437,0.0543957579669687,0.432567740536465,0.4216867,"pes","BN2"
"17421",0.3,1,6,26,0.010126532240457,0.0545805729685153,0.0555120311354975,0.431813232240457,0.4216867,"pes","BN2"
"17422",0.5,1,6,26,0.0106495106526368,0.0550390848244836,0.0560599048826996,0.432336210652637,0.4216867,"pes","BN2"
"17423",0.7,1,6,26,0.0118166162096599,0.0570249793864742,0.0582364206718975,0.43350331620966,0.4216867,"pes","BN2"
"17424",0.9,1,6,26,0.00958411867044262,0.0621403483524129,0.0628751001911595,0.431270818670443,0.4216867,"pes","BN2"
"17425",0,5,3,32,0.020156872760477,0.0405829591059874,0.0453130896020157,0.052414932760477,0.03225806,"pes","BN2"
"17426",0.1,5,3,32,0.020422796476981,0.0413883383765073,0.0461528457357556,0.052680856476981,0.03225806,"pes","BN2"
"17427",0.3,5,3,32,0.0181736102596758,0.0386323330457885,0.0426935272193727,0.0504316702596758,0.03225806,"pes","BN2"
"17428",0.5,5,3,32,0.0180473274121213,0.0377368883174848,0.0418303569983168,0.0503053874121213,0.03225806,"pes","BN2"
"17429",0.7,5,3,32,0.0149398742139169,0.0364429525588912,0.0393864016220987,0.0471979342139169,0.03225806,"pes","BN2"
"17430",0.9,5,3,32,0.0161711877108828,0.0366331249903184,0.0400436406753544,0.0484292477108828,0.03225806,"pes","BN2"
"17431",0,3,3,32,0.0166860332589734,0.0478061214378123,0.0506344640817539,0.0693176132589734,0.05263158,"pes","BN2"
"17432",0.1,3,3,32,0.0189372080262158,0.046749406149731,0.0504393182267631,0.0715687880262158,0.05263158,"pes","BN2"
"17433",0.3,3,3,32,0.0164250170273543,0.044447738530785,0.0473854687098261,0.0690565970273543,0.05263158,"pes","BN2"
"17434",0.5,3,3,32,0.0156227517032888,0.0432836204580279,0.0460167596722892,0.0682543317032887,0.05263158,"pes","BN2"
"17435",0.7,3,3,32,0.0147891382996129,0.0420008636200844,0.0445285431659066,0.0674207182996129,0.05263158,"pes","BN2"
"17436",0.9,3,3,32,0.0143779984520503,0.039309022820163,0.0418560164679256,0.0670095784520503,0.05263158,"pes","BN2"
"17437",0,1,3,32,0.00798448941092769,0.0634777088587078,0.0639778992551653,0.150841629410928,0.14285714,"pes","BN2"
"17438",0.1,1,3,32,0.012865167959533,0.0607345597013101,0.0620821978407578,0.155722307959533,0.14285714,"pes","BN2"
"17439",0.3,1,3,32,0.0112990491029393,0.0598331859210775,0.0608907106880586,0.154156189102939,0.14285714,"pes","BN2"
"17440",0.5,1,3,32,0.00470064450516577,0.0502822117348127,0.050501454193998,0.147557784505166,0.14285714,"pes","BN2"
"17441",0.7,1,3,32,0.00588232135478847,0.0478466113830238,0.0482068452126781,0.148739461354788,0.14285714,"pes","BN2"
"17442",0.9,1,3,32,0.00453943714606211,0.0392909593084791,0.0395523194387334,0.147396577146062,0.14285714,"pes","BN2"
"17443",0,5,4,32,0.0225014303210277,0.0439610580066723,0.0493851089657406,0.0813249603210277,0.05882353,"pes","BN2"
"17444",0.1,5,4,32,0.020325018988106,0.0427492253088308,0.0473350046094013,0.079148548988106,0.05882353,"pes","BN2"
"17445",0.3,5,4,32,0.017437015343537,0.0408113946501395,0.0443803947411487,0.076260545343537,0.05882353,"pes","BN2"
"17446",0.5,5,4,32,0.0189139544061938,0.041799156421005,0.045879267090781,0.0777374844061938,0.05882353,"pes","BN2"
"17447",0.7,5,4,32,0.0169834255277964,0.0395022949543437,0.0429984656623719,0.0758069555277964,0.05882353,"pes","BN2"
"17448",0.9,5,4,32,0.0200398184800915,0.0403335125066693,0.0450376126791893,0.0788633484800915,0.05882353,"pes","BN2"
"17449",0,3,4,32,0.0172421936735232,0.0483699008628166,0.0513511494725677,0.111581813673523,0.09433962,"pes","BN2"
"17450",0.1,3,4,32,0.0197609023938698,0.0484555634059359,0.0523300572176902,0.11410052239387,0.09433962,"pes","BN2"
"17451",0.3,3,4,32,0.0173039702313894,0.0469457037892613,0.0500332538421985,0.111643590231389,0.09433962,"pes","BN2"
"17452",0.5,3,4,32,0.0182461869359572,0.0464644650820073,0.0499186323236021,0.112585806935957,0.09433962,"pes","BN2"
"17453",0.7,3,4,32,0.0167047013136533,0.0470980639304849,0.0499727392883202,0.111044321313653,0.09433962,"pes","BN2"
"17454",0.9,3,4,32,0.0130808284989854,0.04388469742122,0.0457927367818512,0.107420448498985,0.09433962,"pes","BN2"
"17455",0,1,4,32,0.00953946131896966,0.0630845059268096,0.0638016944154761,0.24763470131897,0.23809524,"pes","BN2"
"17456",0.1,1,4,32,0.00921839829961374,0.0589718621826744,0.0596880171935931,0.247313638299614,0.23809524,"pes","BN2"
"17457",0.3,1,4,32,0.00743011296663104,0.0563328609007902,0.0568207514554734,0.245525352966631,0.23809524,"pes","BN2"
"17458",0.5,1,4,32,0.00511796326789576,0.0530473719272349,0.0532936883354672,0.243213203267896,0.23809524,"pes","BN2"
"17459",0.7,1,4,32,0.00714206720057492,0.0504917131441734,0.0509943351768706,0.245237307200575,0.23809524,"pes","BN2"
"17460",0.9,1,4,32,0.00503053722760935,0.0473657854696664,0.0476321733490802,0.243125777227609,0.23809524,"pes","BN2"
"17461",0,5,5,32,0.0191143895541597,0.0441755339569293,0.048133540160765,0.11002347955416,0.09090909,"pes","BN2"
"17462",0.1,5,5,32,0.0229262117014938,0.0429311215545835,0.0486692138925228,0.113835301701494,0.09090909,"pes","BN2"
"17463",0.3,5,5,32,0.0208725178244866,0.0437316422974146,0.0484573888933621,0.111781607824487,0.09090909,"pes","BN2"
"17464",0.5,5,5,32,0.0193408760869358,0.0430496851691713,0.0471947548036323,0.110249966086936,0.09090909,"pes","BN2"
"17465",0.7,5,5,32,0.0163250900412549,0.042314726755767,0.0453546542845418,0.107234180041255,0.09090909,"pes","BN2"
"17466",0.9,5,5,32,0.01505523289142,0.0417121068970326,0.0443459118657444,0.10596432289142,0.09090909,"pes","BN2"
"17467",0,3,5,32,0.0212712208345474,0.050559444062375,0.0548518205685874,0.164128360834547,0.14285714,"pes","BN2"
"17468",0.1,3,5,32,0.0204187041910849,0.0521246114267522,0.0559812343310947,0.163275844191085,0.14285714,"pes","BN2"
"17469",0.3,3,5,32,0.0191885281116173,0.0495706935200989,0.0531549928713559,0.162045668111617,0.14285714,"pes","BN2"
"17470",0.5,3,5,32,0.0205992056381681,0.04861361670246,0.0527978314120687,0.163456345638168,0.14285714,"pes","BN2"
"17471",0.7,3,5,32,0.0173699057280944,0.0480958399131316,0.051136322139478,0.160227045728094,0.14285714,"pes","BN2"
"17472",0.9,3,5,32,0.0148781729968179,0.044786034652477,0.0471926787925427,0.157735312996818,0.14285714,"pes","BN2"
"17473",0,1,5,32,0.00923820087889482,0.0550568962884636,0.0558265723862521,0.342571530878895,0.33333333,"pes","BN2"
"17474",0.1,1,5,32,0.00481548723407821,0.0561306013255792,0.0563367848077318,0.338148817234078,0.33333333,"pes","BN2"
"17475",0.3,1,5,32,0.00770706812800953,0.0514845689886141,0.0520582341524676,0.34104039812801,0.33333333,"pes","BN2"
"17476",0.5,1,5,32,0.00505965294039079,0.0518517632413677,0.0520980368067363,0.338392982940391,0.33333333,"pes","BN2"
"17477",0.7,1,5,32,0.00409780022881778,0.0502867715546931,0.0504534573652707,0.337431130228818,0.33333333,"pes","BN2"
"17478",0.9,1,5,32,0.00301091301458789,0.0538363293468483,0.0539204595188481,0.336344243014588,0.33333333,"pes","BN2"
"17479",0,5,6,32,0.0210303532222721,0.0468546413673277,0.0513578930089079,0.148303053222272,0.1272727,"pes","BN2"
"17480",0.1,5,6,32,0.0218536882931373,0.0452661160881107,0.0502653454948428,0.149126388293137,0.1272727,"pes","BN2"
"17481",0.3,5,6,32,0.0178684594617652,0.045946139604418,0.04929837307747,0.145141159461765,0.1272727,"pes","BN2"
"17482",0.5,5,6,32,0.0184240178113793,0.0431892510588384,0.0469548276467649,0.145696717811379,0.1272727,"pes","BN2"
"17483",0.7,5,6,32,0.0197522585994115,0.04272226059338,0.0470674332207174,0.147024958599411,0.1272727,"pes","BN2"
"17484",0.9,5,6,32,0.0174187568681706,0.0438056541924504,0.0471417906963766,0.144691456868171,0.1272727,"pes","BN2"
"17485",0,3,6,32,0.0219764811266401,0.0535032240386927,0.0578408221349257,0.21750718112664,0.1955307,"pes","BN2"
"17486",0.1,3,6,32,0.02085753214849,0.0517923816438114,0.0558344646581617,0.21638823214849,0.1955307,"pes","BN2"
"17487",0.3,3,6,32,0.0182361503828075,0.0495395853472871,0.0527894657783683,0.213766850382808,0.1955307,"pes","BN2"
"17488",0.5,3,6,32,0.019040355652657,0.0473882025462874,0.0510703131373563,0.214571055652657,0.1955307,"pes","BN2"
"17489",0.7,3,6,32,0.0203180745283143,0.047351981760428,0.0515270252312128,0.215848774528314,0.1955307,"pes","BN2"
"17490",0.9,3,6,32,0.0183890760171505,0.0466644932891105,0.0501570837538825,0.21391977601715,0.1955307,"pes","BN2"
"17491",0,1,6,32,0.00544855453634013,0.0465750382841945,0.0468926533447368,0.42713525453634,0.4216867,"pes","BN2"
"17492",0.1,1,6,32,0.00561253773255888,0.0461538103542318,0.0464938145349873,0.427299237732559,0.4216867,"pes","BN2"
"17493",0.3,1,6,32,0.00494790567878356,0.0481295664180265,0.0483832298859157,0.426634605678784,0.4216867,"pes","BN2"
"17494",0.5,1,6,32,0.00394536226058639,0.0465829832063009,0.0467497615797746,0.425632062260586,0.4216867,"pes","BN2"
"17495",0.7,1,6,32,0.00575405194457018,0.0519297801052342,0.0522475949260709,0.42744075194457,0.4216867,"pes","BN2"
"17496",0.9,1,6,32,0.00693658598914199,0.0579629050728112,0.0583764900423491,0.428623285989142,0.4216867,"pes","BN2"
"17497",0,5,3,38,0.0173544731345579,0.0373144186228637,0.0411526861205974,0.0496125331345579,0.03225806,"pes","BN2"
"17498",0.1,5,3,38,0.0126283786810834,0.034025850168429,0.0362937243583133,0.0448864386810834,0.03225806,"pes","BN2"
"17499",0.3,5,3,38,0.0136289224620877,0.0332361807244357,0.0359220160434371,0.0458869824620877,0.03225806,"pes","BN2"
"17500",0.5,5,3,38,0.0149121098907018,0.0345585791946687,0.0376386293234298,0.0471701698907018,0.03225806,"pes","BN2"
"17501",0.7,5,3,38,0.012149182031222,0.0324421650782581,0.0346424118529977,0.044407242031222,0.03225806,"pes","BN2"
"17502",0.9,5,3,38,0.0151201170648515,0.0338508386648515,0.037074212309483,0.0473781770648515,0.03225806,"pes","BN2"
"17503",0,3,3,38,0.0155020383214028,0.0430363182109417,0.0457431730127204,0.0681336183214028,0.05263158,"pes","BN2"
"17504",0.1,3,3,38,0.0149441392529699,0.043791316667131,0.0462710137500044,0.0675757192529699,0.05263158,"pes","BN2"
"17505",0.3,3,3,38,0.0120717071162185,0.0410015255801551,0.0427416800395103,0.0647032871162185,0.05263158,"pes","BN2"
"17506",0.5,3,3,38,0.0126979726047011,0.0396890805613229,0.0416708726099288,0.0653295526047011,0.05263158,"pes","BN2"
"17507",0.7,3,3,38,0.012059834326377,0.0374701451594572,0.0393630713010362,0.064691414326377,0.05263158,"pes","BN2"
"17508",0.9,3,3,38,0.010836507509769,0.0363227202976269,0.0379047477874332,0.063468087509769,0.05263158,"pes","BN2"
"17509",0,1,3,38,0.00631621390731604,0.0594266477274285,0.0597613672722006,0.149173353907316,0.14285714,"pes","BN2"
"17510",0.1,1,3,38,0.0069948788820825,0.0560118854798447,0.0564469631209886,0.149852018882082,0.14285714,"pes","BN2"
"17511",0.3,1,3,38,0.00662426166294527,0.0520210519653474,0.0524411164084113,0.149481401662945,0.14285714,"pes","BN2"
"17512",0.5,1,3,38,0.00343724866834696,0.044626712260775,0.0447588887888658,0.146294388668347,0.14285714,"pes","BN2"
"17513",0.7,1,3,38,0.00233295545508388,0.0406217078629715,0.0406886449867774,0.145190095455084,0.14285714,"pes","BN2"
"17514",0.9,1,3,38,0.00364783129195201,0.0361941403223434,0.0363774994578795,0.146504971291952,0.14285714,"pes","BN2"
"17515",0,5,4,38,0.0144141477176984,0.0394690805747216,0.0420187574285758,0.0732376777176984,0.05882353,"pes","BN2"
